Date,Hebrew_Country,Positive and vaccinated,Positive and vaccinated (not valid),Positive unvaccinated,Vaccinated residents,Vaccinated(not valid) residents,Unvaccinated residents,Country
2022-02-20,אוזבקיסטן,0,0,0,3,0,0,Uzbekistan
2022-02-20,פינלנד,0,0,0,7,1,1,Finland
2022-02-20,אתיופיה,1,0,0,15,1,0,Ethiopia
2022-02-20,סינגפור,0,0,0,15,0,0,Singapore
2022-02-20,נמיביה,0,0,0,1,0,0,Namibia
2022-02-20,ליטא,0,0,0,1,0,0,Lithuania
2022-02-20,קולומביה,0,0,0,8,0,2,Colombia
2022-02-20,תאילנד,9,0,3,156,4,20,Thailand
2022-02-20,ניגריה,0,0,0,2,0,0,Nigeria
2022-02-20,עומן,0,0,0,0,0,0,Oman
2022-02-20,הודו,1,0,0,8,0,1,India
2022-02-20,ארמניה,0,0,0,1,0,3,Armenia
2022-02-20,פרו,0,0,0,5,0,0,Peru
2022-02-20,זימבאבווה,0,0,0,1,0,0,Zimbabwe
2022-02-20,כלל המדינות,423,20,43,12117,346,1956,All Countries
2022-02-21,קרואטיה,0,0,0,3,0,1,Croatia
2022-02-21,אירלנד,0,0,0,2,0,3,Ireland
2022-02-21,שוודיה,2,0,0,9,0,1,Sweden
2022-02-21,רוסיה,3,2,2,119,13,93,Russia
2022-02-21,אנגולה,0,0,0,4,0,0,Angola
2022-02-21,אנדורה,0,0,0,1,0,0,Andorra
2022-02-21,ערב הסעודית,0,0,0,4,0,0,Saudi Arabia
2022-02-21,הרפ הדומיניקנית,1,0,0,6,0,0,Dominican Harp
2022-02-21,ניגריה,0,0,0,1,1,1,Nigeria
2022-02-21,מרוקו,1,0,0,16,0,2,Morocco
2022-02-21,קנדה,1,0,0,57,5,109,Canada
2022-02-21,ארצות הברית,11,0,3,853,27,428,United States
2022-02-21,איי סיישל,0,0,0,2,0,0,Seychelles
2022-02-21,אלבניה,0,0,0,3,0,0,Albania
2022-02-21,איסלנד,0,0,0,0,0,0,Iceland
2022-02-21,ירדן,1,2,0,50,9,27,Jordan
2022-02-21,טיוואן,0,0,0,1,0,0,Taiwan
2022-02-21,אוסטרליה,0,0,0,17,0,8,Australia
2022-02-21,קולומביה,0,0,0,1,0,0,Colombia
2022-02-21,קוסטה ריקה,0,0,0,2,2,1,Costa Rica
2022-02-21,סינגפור,1,0,0,5,0,0,Singapore
2022-02-21,הודו,0,0,0,0,0,0,India
2022-02-21,סרי לנקה (צילון),2,0,0,36,2,2,Sri Lanka (photo)
2022-02-21,אוסטריה,7,0,0,196,1,19,Austria
2022-02-21,הממלכה המאוחדת,24,1,2,620,7,121,United Kingdom
2022-02-21,תוניסיה,0,0,0,0,0,1,Tunisia
2022-02-21,קוריאה הדרומית,0,0,0,1,1,0,South Korea
2022-02-21,לוכסמבורג,0,0,0,0,0,0,Luxembourg
2022-02-21,בליז,0,0,0,1,0,0,Belize
2022-02-21,קפריסין,4,1,1,177,6,23,Cyprus
2022-02-21,יפן,0,0,0,1,0,0,Japan
2022-02-21,רואנדה,0,0,0,4,0,0,Rwanda
2022-02-21,לטביה,0,0,0,5,0,0,Latvia
2022-02-21,אוגנדה,0,0,0,0,0,0,Uganda
2022-02-21,צרפת,25,0,1,562,17,187,France
2022-02-21,דנמרק,0,0,0,3,0,3,Denmark
2022-02-21,איטליה,17,0,1,633,5,20,Italy
2022-02-21,תורכמניסטאן,0,0,0,2,0,1,Turkmenistan
2022-02-21,אורגוואי,0,0,0,1,0,1,Uruguay
2022-02-21,ברזיל,0,0,0,23,1,5,Brazil
2022-02-21,הונגריה,26,1,0,577,9,47,Hungary
2022-02-21,קלדוניה החדשה,0,0,0,0,0,0,New Caledonia
2022-02-21,ליטא,0,0,0,1,0,0,Lithuania
2022-02-21,איחוד האמירויות הערב,13,0,1,678,22,47,UAE
2022-02-21,ויטנאם,0,0,0,1,0,0,Vietnam
2022-02-21,גויאנה הצרפתית,0,0,0,0,2,0,French Guiana
2022-02-21,צכיה,15,0,1,312,4,21,Czech Republic
2022-02-21,קמבודיה,0,0,0,2,0,0,Cambodia
2022-02-21,סלובניה,0,0,0,1,0,0,Slovenia
2022-02-21,בוליביה,0,0,0,1,0,1,Bolivia
2022-02-21,מולדובה,0,0,0,0,0,0,Moldova
2022-02-21,קירג'זסטאן,0,0,0,0,0,0,Kyrgyzstan
2022-02-21,בלגיה,0,0,0,66,2,22,Belgium
2022-02-21,תורכיה,41,5,10,956,89,154,Turkey
2022-02-21,קניה,0,0,0,1,0,0,Kenya
2022-02-21,יוון,27,0,0,580,7,26,Greece
2022-02-21,גמביה,0,0,0,1,0,0,Gambia
2022-02-21,אזרביג'אן,0,0,0,3,0,0,Azerbaijan
2022-02-21,פורטוגל,1,0,0,120,3,9,Portugal
2022-02-21,גווטאמלה,0,0,0,2,1,1,Guatemala
2022-02-21,בילורוסיה,0,0,0,7,0,4,Belarus
2022-02-21,פרגוואי,0,0,0,0,0,0,Paraguay
2022-02-21,הולנד,10,0,0,313,6,21,Netherlands
2022-02-21,פינלנד,0,0,0,1,0,3,Finland
2022-02-21,טנזניה,0,0,0,7,0,0,Tanzania
2022-02-21,סרביה,0,0,0,14,0,2,Serbia
2022-02-21,פנמה,0,0,0,5,0,1,Panama
2022-02-21,ניו זילנד,0,0,0,0,0,1,New Zealand
2022-02-21,מלדיבים,0,0,0,9,0,3,Maldives
2022-02-21,זאיר,0,0,0,1,0,1,Zaire
2022-02-21,חוף השנהב,0,0,0,2,0,0,Ivory Coast
2022-02-21,ספרד,6,0,0,228,7,17,Spain
2022-02-21,אינדונזיה,0,0,0,1,0,0,Indonesia
2022-02-21,מצרים,13,1,6,166,17,48,Egypt
2022-02-21,פיליפינים,0,0,0,5,0,0,Philippines
2022-02-21,גואדאלופ,0,0,0,0,0,0,Guadeloupe
2022-02-21,גרמניה,13,0,0,540,10,34,Germany
2022-02-21,דרום אפריקה,1,0,0,40,5,5,South Africa
2022-02-21,גיברלטר,0,0,0,0,0,2,Gibraltar
2022-02-21,גאנה,0,0,0,5,0,0,Ghana
2022-02-21,סין,0,0,0,1,0,1,China
2022-02-21,אוקראינה,9,1,2,171,12,67,Ukraine
2022-02-21,בחריין,0,0,0,18,0,0,Bahrain
2022-02-21,פרו,0,0,0,0,1,0,Peru
2022-02-21,נמיביה,0,0,0,1,0,0,Namibia
2022-02-21,מלטה,0,0,0,0,0,0,Malta
2022-02-21,אתיופיה,1,0,0,33,1,12,Ethiopia
2022-02-21,אל סלבדור,0,0,0,1,0,0,El Salvador
2022-02-21,שוויץ,9,0,0,278,4,44,Switzerland
2022-02-21,הונדורס,0,0,0,2,0,0,Honduras
2022-02-21,זמביה,0,0,0,2,0,0,Zambia
2022-02-21,פולין,4,0,0,173,4,20,Poland
2022-02-21,אקואדור,0,0,0,7,0,0,Ecuador
2022-02-21,סלובקיה,0,0,0,0,0,0,Slovakia
2022-02-21,הונג קונג,0,0,0,0,0,0,Hong Kong
2022-02-21,סיירה ליאונה,0,0,0,1,0,0,Sierra Leone
2022-02-21,רומניה,22,1,1,439,14,43,Romania
2022-02-21,אוזבקיסטן,0,0,0,1,0,0,Uzbekistan
2022-02-21,קזחסטאן,0,0,0,3,0,0,Kazakhstan
2022-02-21,בולגריה,58,1,1,517,6,35,Bulgaria
2022-02-21,מקסיקו,2,0,1,25,3,6,Mexico
2022-02-21,נורבגיה,0,0,0,4,0,0,Norway
2022-02-21,איי גילברט ואליס,0,0,0,0,0,0,Gilbert and Alice Islands
2022-02-21,ארגנטינה,0,0,0,2,0,0,Argentina
2022-02-21,גאורגיה,22,1,2,492,23,47,Georgia
2022-02-21,תאילנד,6,0,0,226,0,21,Thailand
2022-02-21,ראוניון,0,0,0,1,0,0,Reunion
2022-02-21,כלל המדינות,414,18,36,11204,372,1948,All Countries
2022-02-22,ליטא,3,0,1,65,0,10,Lithuania
2022-02-22,רומניה,6,0,1,203,3,30,Romania
2022-02-22,בליז,0,0,0,0,0,0,Belize
2022-02-22,קנדה,0,0,0,6,3,13,Canada
2022-02-22,מרטיניק,0,0,0,1,0,0,Martinique
2022-02-22,קפריסין,4,0,1,198,8,38,Cyprus
2022-02-22,ברבדוס,0,0,0,0,0,0,Barbados
2022-02-22,אוסטרליה,1,0,0,4,0,2,Australia
2022-02-22,קזחסטאן,0,0,0,1,0,1,Kazakhstan
2022-02-22,אלבניה,0,0,0,1,0,1,Albania
2022-02-22,לוכסמבורג,0,0,0,3,0,0,Luxembourg
2022-02-22,בחריין,0,0,0,2,0,0,Bahrain
2022-02-22,חוף השנהב,0,0,0,1,0,0,Ivory Coast
2022-02-22,איטליה,14,0,1,600,6,49,Italy
2022-02-22,פולין,1,0,0,140,16,49,Poland
2022-02-22,אסטוניה,0,0,0,1,0,0,Estonia
2022-02-22,אוזבקיסטן,1,0,0,20,2,2,Uzbekistan
2022-02-22,סרי לנקה (צילון),2,0,0,17,2,1,Sri Lanka (photo)
2022-02-22,פנמה,0,0,0,2,0,3,Panama
2022-02-22,הודו,1,0,0,25,0,4,India
2022-02-22,ברזיל,0,0,0,16,2,5,Brazil
2022-02-22,צ'ילה,0,0,0,4,0,0,Chile
2022-02-22,מונטנגרו,0,0,0,2,0,1,Montenegro
2022-02-22,אתיופיה,0,0,0,26,4,2,Ethiopia
2022-02-22,גאנה,0,0,0,3,1,0,Ghana
2022-02-22,יוון,8,0,0,185,4,10,Greece
2022-02-22,צרפת,22,2,7,770,28,303,France
2022-02-22,מרוקו,0,0,1,65,1,4,Morocco
2022-02-22,סין,0,0,0,2,0,0,China
2022-02-22,תורכיה,41,5,16,1017,97,239,Turkey
2022-02-22,אנגולה,0,0,0,1,0,0,Angola
2022-02-22,בילורוסיה,0,0,0,0,0,2,Belarus
2022-02-22,טנזניה,0,0,0,2,0,0,Tanzania
2022-02-22,שוויץ,11,0,0,223,5,33,Switzerland
2022-02-22,אוקראינה,6,2,1,117,15,80,Ukraine
2022-02-22,סרביה,0,0,0,5,0,2,Serbia
2022-02-22,מקסיקו,0,0,0,13,0,5,Mexico
2022-02-22,גווטאמלה,0,0,0,1,0,0,Guatemala
2022-02-22,אוסטריה,0,0,0,11,0,1,Austria
2022-02-22,נורבגיה,1,0,0,5,0,0,Norway
2022-02-22,הממלכה המאוחדת,23,0,2,636,16,158,United Kingdom
2022-02-22,ונצואלה,0,0,0,0,0,1,Venezuela
2022-02-22,בהמס,0,0,0,2,1,2,Bahamas
2022-02-22,לטביה,0,0,0,0,0,2,Latvia
2022-02-22,ארצות הברית,14,1,0,679,23,291,United States
2022-02-22,דנמרק,2,0,1,7,0,2,Denmark
2022-02-22,בלגיה,1,0,0,63,4,37,Belgium
2022-02-22,פרו,0,0,0,2,0,1,Peru
2022-02-22,בולגריה,9,2,0,242,7,18,Bulgaria
2022-02-22,יפן,0,0,0,0,0,0,Japan
2022-02-22,צכיה,11,0,0,204,0,19,Czech Republic
2022-02-22,אוגנדה,0,0,0,0,0,0,Uganda
2022-02-22,פינלנד,2,0,0,122,0,3,Finland
2022-02-22,מקדוניה,0,0,0,0,0,1,Macedonia
2022-02-22,פיליפינים,0,0,0,0,0,0,Philippines
2022-02-22,איחוד האמירויות הערב,31,0,0,966,27,78,UAE
2022-02-22,הונדורס,0,0,0,0,0,0,Honduras
2022-02-22,איי הבתולה,0,0,0,1,0,0,Virgin Islands
2022-02-22,מצרים,5,0,0,91,9,19,Egypt
2022-02-22,ספרד,17,1,0,313,5,27,Spain
2022-02-22,שוודיה,0,0,0,8,1,0,Sweden
2022-02-22,מלדיבים,0,0,0,10,0,1,Maldives
2022-02-22,ערב הסעודית,0,0,0,4,0,1,Saudi Arabia
2022-02-22,תורכמניסטאן,0,0,0,0,1,0,Turkmenistan
2022-02-22,הונגריה,5,0,0,154,7,15,Hungary
2022-02-22,קניה,1,0,0,10,1,1,Kenya
2022-02-22,ארמניה,0,0,0,3,0,0,Armenia
2022-02-22,מלזיה,0,0,0,0,0,0,Malaysia
2022-02-22,מולדובה,0,0,0,1,1,0,Moldova
2022-02-22,גאורגיה,5,0,3,105,8,14,Georgia
2022-02-22,תאילנד,0,0,0,4,0,0,Thailand
2022-02-22,אירלנד,0,0,0,8,3,2,Ireland
2022-02-22,ליבריה,0,0,0,1,0,0,Liberia
2022-02-22,ניגריה,0,0,0,1,0,1,Nigeria
2022-02-22,פולינזיה הצרפתית,0,0,0,1,0,0,French Polynesia
2022-02-22,ארגנטינה,0,0,0,13,5,1,Argentina
2022-02-22,אקואדור,0,0,0,1,0,0,Ecuador
2022-02-22,ירדן,0,0,2,52,5,22,Jordan
2022-02-22,אנדורה,0,0,0,3,0,0,Andorra
2022-02-22,קולומביה,1,0,0,6,0,0,Colombia
2022-02-22,קרואטיה,0,0,0,3,0,0,Croatia
2022-02-22,גמייקה,0,0,0,0,0,0,Gamaica
2022-02-22,דרום אפריקה,0,0,0,6,0,2,South Africa
2022-02-22,נמיביה,0,0,0,2,0,0,Namibia
2022-02-22,גרמניה,16,1,1,424,6,46,Germany
2022-02-22,הולנד,7,0,0,157,2,16,Netherlands
2022-02-22,פורטוגל,0,0,0,7,0,1,Portugal
2022-02-22,אזרביג'אן,1,0,0,3,0,0,Azerbaijan
2022-02-22,רוסיה,4,0,4,81,8,75,Russia
2022-02-22,זמביה,0,0,0,0,0,1,Zambia
2022-02-22,איי גילברט ואליס,0,0,0,0,0,0,Gilbert and Alice Islands
2022-02-22,דרום סודאן,0,0,0,2,0,0,South Sudan
2022-02-22,קוסטה ריקה,0,0,0,2,1,2,Costa Rica
2022-02-22,איסלנד,0,0,0,1,0,0,Iceland
2022-02-22,תוניסיה,0,0,0,0,0,0,Tunisia
2022-02-22,כלל המדינות,287,15,44,8716,367,1912,All Countries
2022-02-23,גרמניה,11,1,1,391,8,80,Germany
2022-02-23,ירדן,1,0,0,66,10,29,Jordan
2022-02-23,תוניסיה,1,0,0,4,0,0,Tunisia
2022-02-23,סרביה,0,0,0,4,0,0,Serbia
2022-02-23,איסלנד,0,0,0,2,0,0,Iceland
2022-02-23,תאילנד,18,0,1,200,2,15,Thailand
2022-02-23,שוודיה,1,0,0,9,0,9,Sweden
2022-02-23,מונטנגרו,0,0,0,2,0,0,Montenegro
2022-02-23,אוסטרליה,0,0,0,17,0,9,Australia
2022-02-23,תימן,0,0,0,1,0,0,Yemen
2022-02-23,בוליביה,0,0,0,1,0,0,Bolivia
2022-02-23,מקסיקו,1,0,0,25,3,2,Mexico
2022-02-23,סינגפור,1,0,0,11,0,1,Singapore
2022-02-23,בוסניה הרצגובינה,0,0,0,1,0,0,Bosnia and Herzegovina
2022-02-23,שוויץ,10,0,2,172,3,31,Switzerland
2022-02-23,קוריאה הדרומית,0,0,0,0,1,0,South Korea
2022-02-23,פרו,0,0,0,1,0,0,Peru
2022-02-23,ארצות הברית,8,0,1,595,21,350,United States
2022-02-23,נורבגיה,0,0,0,7,0,0,Norway
2022-02-23,זאיר,0,0,0,2,0,0,Zaire
2022-02-23,יפן,0,0,0,0,0,3,Japan
2022-02-23,סרי לנקה (צילון),0,0,0,43,1,4,Sri Lanka (photo)
2022-02-23,אתיופיה,1,0,0,29,1,3,Ethiopia
2022-02-23,קזחסטאן,0,0,0,4,0,0,Kazakhstan
2022-02-23,תורכיה,17,7,10,855,82,208,Turkey
2022-02-23,ערב הסעודית,0,0,0,2,0,1,Saudi Arabia
2022-02-23,קניה,0,0,0,2,0,0,Kenya
2022-02-23,רוסיה,2,1,0,77,6,47,Russia
2022-02-23,צכיה,0,0,0,5,0,0,Czech Republic
2022-02-23,פורטוגל,4,0,0,55,1,19,Portugal
2022-02-23,ויטנאם,0,0,0,0,0,1,Vietnam
2022-02-23,מלאווי,0,0,0,0,0,0,Malawi
2022-02-23,אזרביג'אן,0,0,0,8,0,1,Azerbaijan
2022-02-23,הולנד,2,1,0,142,5,28,Netherlands
2022-02-23,קרואטיה,0,0,0,1,0,0,Croatia
2022-02-23,גאורגיה,9,1,1,151,9,36,Georgia
2022-02-23,מקדוניה,0,0,0,2,0,0,Macedonia
2022-02-23,אוסטריה,5,1,0,192,6,50,Austria
2022-02-23,תורכמניסטאן,0,0,0,1,0,1,Turkmenistan
2022-02-23,קפריסין,1,1,0,136,8,27,Cyprus
2022-02-23,קטר,0,0,0,1,0,0,Qatar
2022-02-23,סין,0,0,0,2,0,0,China
2022-02-23,הממלכה המאוחדת,7,0,1,296,11,90,United Kingdom
2022-02-23,סלובניה,0,0,0,1,0,0,Slovenia
2022-02-23,פנמה,0,0,0,1,1,0,Panama
2022-02-23,אוגנדה,0,0,0,2,0,0,Uganda
2022-02-23,טג'יקיסטאן,0,0,0,0,0,0,Tajikistan
2022-02-23,הודו,0,0,0,5,0,1,India
2022-02-23,מאוריציוס,0,0,0,6,0,0,Mauritius
2022-02-23,מלטה,0,0,0,2,0,0,Malta
2022-02-23,הונג קונג,0,0,0,0,2,1,Hong Kong
2022-02-23,מצרים,0,0,1,97,8,18,Egypt
2022-02-23,בוטסואנה,0,0,0,1,0,0,Botswana
2022-02-23,קמרון,0,0,0,1,0,0,Cameroon
2022-02-23,מלדיבים,3,0,0,20,0,3,Maldives
2022-02-23,בחריין,0,0,0,1,0,0,Bahrain
2022-02-23,קולומביה,0,0,0,9,0,0,Colombia
2022-02-23,קוסטה ריקה,3,0,0,19,1,1,Costa Rica
2022-02-23,לוכסמבורג,0,0,0,2,0,0,Luxembourg
2022-02-23,איי טורקס וקייקוס,0,0,0,1,0,0,Turks and Caicos Islands
2022-02-23,ארגנטינה,1,0,0,31,0,1,Argentina
2022-02-23,בולגריה,5,0,0,220,3,45,Bulgaria
2022-02-23,אירלנד,0,0,0,8,0,1,Ireland
2022-02-23,איי סיישל,1,0,1,112,0,8,Seychelles
2022-02-23,הונגריה,8,0,0,333,31,84,Hungary
2022-02-23,קובה,0,0,0,0,0,0,Cuba
2022-02-23,דרום אפריקה,1,0,1,89,3,28,South Africa
2022-02-23,סנגל,0,0,0,1,0,0,Senegal
2022-02-23,רואנדה,0,0,0,2,0,0,Rwanda
2022-02-23,הרפ הדומיניקנית,0,0,0,7,1,0,Dominican Harp
2022-02-23,בילורוסיה,0,0,0,7,1,2,Belarus
2022-02-23,גאנה,0,0,0,4,1,4,Ghana
2022-02-23,ספרד,1,0,0,233,6,27,Spain
2022-02-23,פינלנד,26,0,1,127,1,3,Finland
2022-02-23,פולין,1,0,0,346,50,182,Poland
2022-02-23,פיליפינים,0,0,0,8,0,1,Philippines
2022-02-23,איטליה,14,0,0,583,4,44,Italy
2022-02-23,יוון,3,0,1,146,2,21,Greece
2022-02-23,אוקראינה,4,0,2,52,7,63,Ukraine
2022-02-23,צ'ילה,0,0,0,2,0,0,Chile
2022-02-23,לטביה,0,0,0,5,0,0,Latvia
2022-02-23,ניגריה,0,0,0,2,0,1,Nigeria
2022-02-23,טיוואן,0,0,0,1,0,0,Taiwan
2022-02-23,גמביה,0,0,0,0,0,0,Gambia
2022-02-23,איחוד האמירויות הערב,21,1,1,850,17,73,UAE
2022-02-23,ברזיל,0,0,0,17,0,2,Brazil
2022-02-23,צרפת,12,2,0,442,11,146,France
2022-02-23,קמבודיה,0,0,0,1,0,0,Cambodia
2022-02-23,סודן,0,0,0,0,0,0,Sudan
2022-02-23,אקואדור,0,0,0,6,0,1,Ecuador
2022-02-23,אלגיריה,0,0,0,1,0,0,Algeria
2022-02-23,קנדה,1,0,0,16,0,6,Canada
2022-02-23,גווטאמלה,0,0,0,4,0,0,Guatemala
2022-02-23,טנזניה,1,0,0,12,0,0,Tanzania
2022-02-23,אלבניה,0,0,0,21,2,5,Albania
2022-02-23,רומניה,0,0,1,74,2,14,Romania
2022-02-23,אורגוואי,0,0,0,2,0,0,Uruguay
2022-02-23,דנמרק,0,0,0,5,1,5,Denmark
2022-02-23,אוזבקיסטן,0,0,0,0,1,1,Uzbekistan
2022-02-23,בלגיה,0,0,0,13,0,5,Belgium
2022-02-23,אינדונזיה,0,0,0,0,0,0,Indonesia
2022-02-23,מרוקו,8,0,0,37,0,0,Morocco
2022-02-23,כלל המדינות,226,16,26,8064,352,1984,All Countries
2022-02-24,נמיביה,0,0,0,1,0,0,Namibia
2022-02-24,בוליביה,0,0,0,1,0,0,Bolivia
2022-02-24,סנגל,0,0,0,3,0,0,Senegal
2022-02-24,נורבגיה,0,0,1,4,1,7,Norway
2022-02-24,תאילנד,3,1,0,26,2,4,Thailand
2022-02-24,אנגולה,0,0,0,1,0,0,Angola
2022-02-24,פאפואה,0,0,0,0,0,0,Papua
2022-02-24,טוגו,0,0,0,1,0,0,Togo
2022-02-24,יוון,6,0,0,262,0,14,Greece
2022-02-24,איטליה,15,0,2,794,10,67,Italy
2022-02-24,סינגפור,0,0,0,1,0,0,Singapore
2022-02-24,לוכסמבורג,0,0,0,1,0,0,Luxembourg
2022-02-24,קוריאה הדרומית,0,0,0,0,0,0,South Korea
2022-02-24,קוסובו,0,0,0,1,0,0,Kosovo
2022-02-24,נפאל,0,0,0,0,0,0,Nepal
2022-02-24,צרפת,10,0,2,548,8,177,France
2022-02-24,סרי לנקה (צילון),0,0,0,37,1,2,Sri Lanka (photo)
2022-02-24,אתיופיה,0,0,0,69,3,12,Ethiopia
2022-02-24,ערב הסעודית,0,0,0,0,0,0,Saudi Arabia
2022-02-24,איי סיישל,0,0,0,4,1,0,Seychelles
2022-02-24,הרפ הדומיניקנית,0,0,0,1,0,0,Dominican Harp
2022-02-24,אוגנדה,0,0,0,8,0,0,Uganda
2022-02-24,קירג'זסטאן,0,0,0,1,0,0,Kyrgyzstan
2022-02-24,גרמניה,8,0,0,395,4,56,Germany
2022-02-24,איחוד האמירויות הערב,8,3,2,852,16,56,UAE
2022-02-24,דרום אפריקה,1,0,0,27,0,5,South Africa
2022-02-24,גאנה,0,0,0,2,0,1,Ghana
2022-02-24,אוקראינה,0,0,0,9,0,4,Ukraine
2022-02-24,הודו,0,0,0,11,0,1,India
2022-02-24,פולין,0,0,0,194,14,67,Poland
2022-02-24,טנזניה,0,0,0,27,0,1,Tanzania
2022-02-24,אוזבקיסטן,0,0,0,4,1,1,Uzbekistan
2022-02-24,תורכיה,27,1,9,1072,112,240,Turkey
2022-02-24,מלדיבים,0,0,0,18,0,1,Maldives
2022-02-24,אנדורה,0,0,0,1,0,0,Andorra
2022-02-24,הולנד,5,2,2,280,11,77,Netherlands
2022-02-24,פיליפינים,0,0,0,4,1,1,Philippines
2022-02-24,האנטילים ההולנדים,0,0,0,1,0,0,Netherlands Antilles
2022-02-24,זאיר,0,0,0,0,1,0,Zaire
2022-02-24,מרוקו,1,0,0,90,3,5,Morocco
2022-02-24,פורטוגל,6,1,0,90,5,11,Portugal
2022-02-24,אירלנד,0,0,0,4,0,0,Ireland
2022-02-24,שוויץ,16,0,1,293,3,67,Switzerland
2022-02-24,מאוריציוס,0,0,0,2,0,4,Mauritius
2022-02-24,קרואטיה,0,0,0,3,0,0,Croatia
2022-02-24,רואנדה,0,0,0,9,0,0,Rwanda
2022-02-24,אלבניה,0,0,0,0,0,1,Albania
2022-02-24,פנמה,0,0,0,9,1,7,Panama
2022-02-24,חוף השנהב,0,0,0,0,0,0,Ivory Coast
2022-02-24,צכיה,9,0,2,282,3,20,Czech Republic
2022-02-24,בחריין,0,0,0,17,3,4,Bahrain
2022-02-24,קמרון,0,0,0,0,0,1,Cameroon
2022-02-24,אוסטריה,0,0,0,16,0,0,Austria
2022-02-24,גינאה המשוונית,0,0,0,1,0,1, Equatorial Guinea 
2022-02-24,פינלנד,2,0,0,28,0,8,Finland
2022-02-24,קזחסטאן,0,0,0,1,0,0,Kazakhstan
2022-02-24,הממלכה המאוחדת,10,0,1,402,8,138,United Kingdom
2022-02-24,אזרביג'אן,0,0,0,13,0,0,Azerbaijan
2022-02-24,קולומביה,0,0,0,7,1,0,Colombia
2022-02-24,סין,0,0,0,0,0,0,China
2022-02-24,דרום סודאן,0,0,0,1,0,0,South Sudan
2022-02-24,בילורוסיה,0,0,0,3,0,0,Belarus
2022-02-24,ליטא,0,0,0,3,0,0,Lithuania
2022-02-24,תורכמניסטאן,0,0,0,2,0,0,Turkmenistan
2022-02-24,הונגריה,17,1,1,232,6,32,Hungary
2022-02-24,מקסיקו,1,0,0,25,0,7,Mexico
2022-02-24,קוסטה ריקה,1,0,0,8,0,1,Costa Rica
2022-02-24,ספרד,6,0,1,274,0,22,Spain
2022-02-24,פרו,0,0,0,7,0,1,Peru
2022-02-24,יפן,0,0,1,2,0,2,Japan
2022-02-24,צ'ילה,0,0,0,0,1,0,Chile
2022-02-24,שוודיה,0,0,0,4,0,1,Sweden
2022-02-24,ארגנטינה,0,0,0,26,0,10,Argentina
2022-02-24,ברבדוס,0,0,0,1,0,0,Barbados
2022-02-24,מונטנגרו,0,0,0,2,0,0,Montenegro
2022-02-24,תוניסיה,0,0,0,1,1,3,Tunisia
2022-02-24,קמבודיה,0,0,0,2,0,0,Cambodia
2022-02-24,קניה,0,0,0,12,0,1,Kenya
2022-02-24,קטר,0,0,0,1,0,1,Qatar
2022-02-24,מולדובה,1,1,0,61,3,8,Moldova
2022-02-24,בולגריה,13,0,1,204,3,24,Bulgaria
2022-02-24,זמביה,0,0,0,2,0,0,Zambia
2022-02-24,אינדונזיה,0,0,0,0,0,1,Indonesia
2022-02-24,אוסטרליה,0,0,0,6,1,12,Australia
2022-02-24,אסטוניה,0,0,0,1,0,0,Estonia
2022-02-24,ארצות הברית,9,1,3,806,28,382,United States
2022-02-24,קפריסין,3,0,1,220,10,51,Cyprus
2022-02-24,צאד,0,0,0,1,0,0, Tsad 
2022-02-24,דנמרק,0,0,0,6,0,1,Denmark
2022-02-24,קנדה,0,0,0,15,0,9,Canada
2022-02-24,מצרים,5,0,1,221,13,46,Egypt
2022-02-24,סרביה,0,0,0,12,0,1,Serbia
2022-02-24,בלגיה,0,0,0,35,0,31,Belgium
2022-02-24,ירדן,2,0,1,140,8,38,Jordan
2022-02-24,גאורגיה,37,5,3,625,28,76,Georgia
2022-02-24,ברזיל,0,0,0,28,1,5,Brazil
2022-02-24,גווטאמלה,0,0,0,2,0,0,Guatemala
2022-02-24,רומניה,4,0,0,308,8,37,Romania
2022-02-24,רוסיה,1,0,2,46,3,30,Russia
2022-02-24,גויאנה הצרפתית,0,0,0,1,0,0,French Guiana
2022-02-24,ארמניה,0,0,0,1,0,0,Armenia
2022-02-24,ניגריה,0,0,0,5,0,1,Nigeria
2022-02-24,אקואדור,0,0,0,0,0,0,Ecuador
2022-02-24,פרגוואי,0,0,0,1,0,0,Paraguay
2022-02-24,כלל המדינות,241,17,38,10174,364,2108,All Countries
2022-02-25,מקדוניה,0,0,0,1,0,0,Macedonia
2022-02-25,אלגיריה,0,0,0,1,0,0,Algeria
2022-02-25,ניגריה,0,0,0,3,0,0,Nigeria
2022-02-25,אנדורה,0,0,0,1,0,0,Andorra
2022-02-25,איחוד האמירויות הערב,21,1,0,876,13,68,UAE
2022-02-25,צכיה,1,0,0,15,0,2,Czech Republic
2022-02-25,קפריסין,1,0,0,72,1,30,Cyprus
2022-02-25,צרפת,12,1,0,349,8,66,France
2022-02-25,קולומביה,0,0,0,8,0,1,Colombia
2022-02-25,מקסיקו,3,0,0,46,0,2,Mexico
2022-02-25,מרוקו,0,0,0,45,0,0,Morocco
2022-02-25,דנמרק,1,0,0,20,0,8,Denmark
2022-02-25,קניה,0,0,0,3,2,0,Kenya
2022-02-25,נורבגיה,0,0,0,3,0,0,Norway
2022-02-25,יפן,0,0,0,1,1,1,Japan
2022-02-25,גויאנה,0,0,0,1,0,0,Guyana
2022-02-25,פנמה,0,0,0,2,0,1,Panama
2022-02-25,הממלכה המאוחדת,26,3,1,472,11,84,United Kingdom
2022-02-25,בלגיה,0,0,0,87,2,30,Belgium
